datetime,Date,Hour,Station,demand,temp,rhum,prcp,wspd,pres,cldc,coco,day_of_week,is_weekend,is_public_holiday,is_major_city_event,is_working_day_proxy,is_day_before_public_holiday,is_day_after_public_holiday,demand_lag_1h,demand_lag_2h,demand_lag_3h,demand_lag_24h,demand_lag_168h,target_next_hour,rolling_mean_3h,rolling_mean_6h,rolling_mean_24h,day_of_week_num,month_num,hour_sin,hour_cos
2025-08-11 20:00:00,2025-08-11,20,Attiguppe,217,20.0,97,0.0,14.4,1011.1,8,3.0,Monday,0,0,0,1,0,0,334.0,314.0,303.0,,,162.0,292.0,298.14285714285717,434.3809523809524,0,8,-0.8660254037844386,0.5000000000000001
2025-08-11 21:00:00,2025-08-11,21,Attiguppe,162,21.0,90,0.0,5.4,1010.2,7,3.0,Monday,0,0,0,1,0,0,217.0,334.0,314.0,,,88.0,256.75,276.57142857142856,422.0,0,8,-0.7071067811865477,0.7071067811865474
2025-08-11 22:00:00,2025-08-11,22,Attiguppe,88,19.3,97,0.0,15.1,1009.8,8,3.0,Monday,0,0,0,1,0,0,162.0,217.0,334.0,,,4.0,200.25,246.0,407.4782608695652,0,8,-0.5000000000000004,0.8660254037844384
2025-08-11 23:00:00,2025-08-11,23,Attiguppe,4,19.2,97,0.0,15.5,1010.0,8,3.0,Monday,0,0,0,1,0,0,88.0,162.0,217.0,,,0.0,117.75,203.14285714285714,390.6666666666667,0,8,-0.25881904510252157,0.9659258262890681
2025-08-12 00:00:00,2025-08-12,0,Attiguppe,0,20.6,93,0.0,5.4,1010.2,7,3.0,Tuesday,0,0,0,1,0,0,4.0,88.0,162.0,0.0,,0.0,63.5,159.85714285714286,375.04,1,8,0.0,1.0
2025-08-12 01:00:00,2025-08-12,1,Attiguppe,0,19.2,97,0.0,14.8,1010.8,8,3.0,Tuesday,0,0,0,1,0,0,0.0,4.0,88.0,0.0,,0.0,23.0,115.0,375.04,1,8,0.25881904510252074,0.9659258262890683
2025-08-12 02:00:00,2025-08-12,2,Attiguppe,0,19.4,95,0.0,16.6,1011.5,8,3.0,Tuesday,0,0,0,1,0,0,0.0,0.0,4.0,0.0,,0.0,1.0,67.28571428571429,375.04,1,8,0.49999999999999994,0.8660254037844387
2025-08-12 03:00:00,2025-08-12,3,Attiguppe,0,21.6,91,0.0,5.4,1011.9,7,3.0,Tuesday,0,0,0,1,0,0,0.0,0.0,0.0,0.0,,4.0,0.0,36.285714285714285,375.04,1,8,0.7071067811865476,0.7071067811865476
2025-08-12 04:00:00,2025-08-12,4,Attiguppe,4,22.0,79,0.0,21.6,1011.7,8,3.0,Tuesday,0,0,0,1,0,0,0.0,0.0,0.0,5.0,,65.0,1.0,13.714285714285714,375.2,1,8,0.8660254037844386,0.5000000000000001
2025-08-12 05:00:00,2025-08-12,5,Attiguppe,65,24.1,68,0.0,22.7,1011.2,8,3.0,Tuesday,0,0,0,1,0,0,4.0,0.0,0.0,85.0,,205.0,17.25,10.428571428571429,377.6,1,8,0.9659258262890683,0.25881904510252074
2025-08-12 06:00:00,2025-08-12,6,Attiguppe,205,23.8,79,0.0,5.4,1010.8,7,3.0,Tuesday,0,0,0,1,0,0,65.0,4.0,0.0,232.0,,678.0,68.5,39.142857142857146,382.4,1,8,1.0,6.123233995736766e-17
2025-08-12 07:00:00,2025-08-12,7,Attiguppe,678,25.3,62,0.0,19.8,1010.1,8,3.0,Tuesday,0,0,0,1,0,0,205.0,65.0,4.0,640.0,,1749.0,238.0,136.0,400.24,1,8,0.9659258262890683,-0.25881904510252063
2025-08-12 08:00:00,2025-08-12,8,Attiguppe,1749,24.8,65,0.0,18.4,1009.2,8,3.0,Tuesday,0,0,0,1,0,0,678.0,205.0,65.0,1634.0,,2064.0,674.25,385.85714285714283,444.6,1,8,0.8660254037844387,-0.4999999999999998
2025-08-12 09:00:00,2025-08-12,9,Attiguppe,2064,25.0,77,0.0,11.2,1007.7,7,3.0,Tuesday,0,0,0,1,0,0,1749.0,678.0,205.0,1901.0,,1352.0,1174.0,680.7142857142857,461.8,1,8,0.7071067811865476,-0.7071067811865475
2025-08-12 10:00:00,2025-08-12,10,Attiguppe,1352,24.8,71,0.2,18.0,1006.7,8,7.0,Tuesday,0,0,0,1,0,0,2064.0,1749.0,678.0,1209.0,,581.0,1460.75,873.8571428571429,439.84,1,8,0.49999999999999994,-0.8660254037844387
2025-08-12 11:00:00,2025-08-12,11,Attiguppe,581,23.7,75,1.7,20.5,1007.0,8,9.0,Tuesday,0,0,0,1,0,0,1352.0,2064.0,1749.0,601.0,,368.0,1436.5,956.2857142857143,414.72,1,8,0.258819045102521,-0.9659258262890682
2025-08-12 12:00:00,2025-08-12,12,Attiguppe,368,24.8,78,0.0,9.4,1007.0,5,3.0,Tuesday,0,0,0,1,0,0,581.0,1352.0,2064.0,379.0,,362.0,1091.25,999.5714285714286,405.4,1,8,1.2246467991473532e-16,-1.0
2025-08-12 13:00:00,2025-08-12,13,Attiguppe,362,22.4,82,0.0,16.6,1008.0,8,3.0,Tuesday,0,0,0,1,0,0,368.0,581.0,1352.0,349.0,,320.0,665.75,1022.0,404.72,1,8,-0.2588190451025208,-0.9659258262890683
2025-08-12 14:00:00,2025-08-12,14,Attiguppe,320,20.6,91,2.6,16.2,1009.9,8,9.0,Tuesday,0,0,0,1,0,0,362.0,368.0,581.0,313.0,,287.0,407.75,970.8571428571429,403.56,1,8,-0.4999999999999997,-0.8660254037844388
2025-08-12 15:00:00,2025-08-12,15,Attiguppe,287,22.0,88,0.5,9.4,1011.2,7,8.0,Tuesday,0,0,0,1,0,0,320.0,362.0,368.0,302.0,,301.0,334.25,762.0,402.52,1,8,-0.7071067811865471,-0.7071067811865479
2025-08-12 16:00:00,2025-08-12,16,Attiguppe,301,19.8,93,0.5,15.1,1012.0,8,8.0,Tuesday,0,0,0,1,0,0,287.0,320.0,362.0,304.0,,297.0,317.5,510.14285714285717,402.48,1,8,-0.8660254037844385,-0.5000000000000004
2025-08-12 17:00:00,2025-08-12,17,Attiguppe,297,19.7,96,1.1,15.1,1012.1,8,9.0,Tuesday,0,0,0,1,0,0,301.0,287.0,320.0,303.0,,317.0,301.25,359.42857142857144,402.2,1,8,-0.9659258262890683,-0.25881904510252063
2025-08-12 18:00:00,2025-08-12,18,Attiguppe,317,21.2,93,1.4,7.6,1011.3,7,9.0,Tuesday,0,0,0,1,0,0,297.0,301.0,287.0,314.0,,312.0,300.5,321.7142857142857,402.76,1,8,-1.0,-1.8369701987210297e-16
2025-08-12 19:00:00,2025-08-12,19,Attiguppe,312,19.5,98,1.0,18.7,1010.3,8,9.0,Tuesday,0,0,0,1,0,0,317.0,297.0,301.0,334.0,,228.0,306.75,313.7142857142857,402.68,1,8,-0.9659258262890684,0.2588190451025203
2025-08-12 20:00:00,2025-08-12,20,Attiguppe,228,19.4,98,1.0,16.6,1009.3,8,9.0,Tuesday,0,0,0,1,0,0,312.0,317.0,297.0,217.0,,143.0,288.5,294.57142857142856,398.44,1,8,-0.8660254037844386,0.5000000000000001
2025-08-12 21:00:00,2025-08-12,21,Attiguppe,143,20.2,96,0.4,7.6,1008.6,7,8.0,Tuesday,0,0,0,1,0,0,228.0,312.0,317.0,162.0,,75.0,250.0,269.2857142857143,395.48,1,8,-0.7071067811865477,0.7071067811865474
2025-08-12 22:00:00,2025-08-12,22,Attiguppe,75,19.3,98,1.2,18.4,1008.2,8,9.0,Tuesday,0,0,0,1,0,0,143.0,228.0,312.0,88.0,,20.0,189.5,239.0,392.0,1,8,-0.5000000000000004,0.8660254037844384
2025-08-12 23:00:00,2025-08-12,23,Attiguppe,20,19.2,98,1.5,17.3,1008.3,8,9.0,Tuesday,0,0,0,1,0,0,75.0,143.0,228.0,4.0,,0.0,116.5,198.85714285714286,389.28,1,8,-0.25881904510252157,0.9659258262890681
2025-08-13 00:00:00,2025-08-13,0,Attiguppe,0,20.0,96,0.3,7.6,1008.6,7,8.0,Wednesday,0,0,0,1,0,0,20.0,75.0,143.0,0.0,,0.0,59.5,156.42857142857142,389.12,2,8,0.0,1.0
2025-08-13 01:00:00,2025-08-13,1,Attiguppe,0,19.4,97,0.8,18.4,1009.2,8,8.0,Wednesday,0,0,0,1,0,0,0.0,20.0,75.0,0.0,,0.0,23.75,111.14285714285714,389.12,2,8,0.25881904510252074,0.9659258262890683
2025-08-13 02:00:00,2025-08-13,2,Attiguppe,0,19.7,97,0.3,18.0,1009.5,8,8.0,Wednesday,0,0,0,1,0,0,0.0,0.0,20.0,0.0,,0.0,5.0,66.57142857142857,389.12,2,8,0.49999999999999994,0.8660254037844387
2025-08-13 03:00:00,2025-08-13,3,Attiguppe,0,20.4,98,0.8,5.4,1010.1,7,8.0,Wednesday,0,0,0,1,0,0,0.0,0.0,0.0,0.0,,3.0,0.0,34.0,389.12,2,8,0.7071067811865476,0.7071067811865476
2025-08-13 04:00:00,2025-08-13,4,Attiguppe,3,20.4,94,1.4,17.6,1010.2,8,9.0,Wednesday,0,0,0,1,0,0,0.0,0.0,0.0,4.0,,70.0,0.75,14.0,389.24,2,8,0.8660254037844386,0.5000000000000001
2025-08-13 05:00:00,2025-08-13,5,Attiguppe,70,20.4,95,2.9,19.4,1010.3,8,9.0,Wednesday,0,0,0,1,0,0,3.0,0.0,0.0,65.0,,227.0,18.25,13.285714285714286,391.88,2,8,0.9659258262890683,0.25881904510252074
2025-08-13 06:00:00,2025-08-13,6,Attiguppe,227,21.4,90,1.3,5.4,1010.2,7,9.0,Wednesday,0,0,0,1,0,0,70.0,3.0,0.0,205.0,,650.0,75.0,42.857142857142854,398.36,2,8,1.0,6.123233995736766e-17
2025-08-13 07:00:00,2025-08-13,7,Attiguppe,650,20.6,96,1.7,18.0,1009.4,8,9.0,Wednesday,0,0,0,1,0,0,227.0,70.0,3.0,678.0,,1696.0,237.5,135.71428571428572,416.16,2,8,0.9659258262890683,-0.25881904510252063
2025-08-13 08:00:00,2025-08-13,8,Attiguppe,1696,21.4,89,1.0,19.8,1008.5,8,9.0,Wednesday,0,0,0,1,0,0,650.0,227.0,70.0,1749.0,,2187.0,660.75,378.0,456.88,2,8,0.8660254037844387,-0.4999999999999998
2025-08-13 09:00:00,2025-08-13,9,Attiguppe,2187,22.4,85,0.6,5.4,1007.7,7,8.0,Wednesday,0,0,0,1,0,0,1696.0,650.0,227.0,2064.0,,1354.0,1190.0,690.4285714285714,474.4,2,8,0.7071067811865476,-0.7071067811865475
2025-08-13 10:00:00,2025-08-13,10,Attiguppe,1354,21.1,91,0.5,18.4,1007.1,8,8.0,Wednesday,0,0,0,1,0,0,2187.0,1696.0,650.0,1352.0,,538.0,1471.75,883.8571428571429,446.0,2,8,0.49999999999999994,-0.8660254037844387
2025-08-13 11:00:00,2025-08-13,11,Attiguppe,538,22.1,83,0.4,20.2,1006.5,8,8.0,Wednesday,0,0,0,1,0,0,1354.0,2187.0,1696.0,581.0,,413.0,1443.75,960.2857142857143,413.44,2,8,0.258819045102521,-0.9659258262890682
2025-08-13 12:00:00,2025-08-13,12,Attiguppe,413,22.2,95,0.6,3.6,1007.2,7,8.0,Wednesday,0,0,0,1,0,0,538.0,1354.0,2187.0,368.0,,341.0,1123.0,1009.2857142857143,406.72,2,8,1.2246467991473532e-16,-1.0
2025-08-13 13:00:00,2025-08-13,13,Attiguppe,341,20.6,92,0.8,17.3,1007.8,8,8.0,Wednesday,0,0,0,1,0,0,413.0,538.0,1354.0,362.0,,291.0,661.5,1025.5714285714287,405.64,2,8,-0.2588190451025208,-0.9659258262890683
2025-08-13 14:00:00,2025-08-13,14,Attiguppe,291,20.5,95,0.4,16.9,1008.3,8,8.0,Wednesday,0,0,0,1,0,0,341.0,413.0,538.0,320.0,,316.0,395.75,974.2857142857143,402.8,2,8,-0.4999999999999997,-0.8660254037844388
2025-08-13 15:00:00,2025-08-13,15,Attiguppe,316,20.6,96,0.3,5.4,1009.0,7,8.0,Wednesday,0,0,0,1,0,0,291.0,341.0,413.0,287.0,,325.0,340.25,777.1428571428571,402.64,2,8,-0.7071067811865471,-0.7071067811865479
2025-08-13 16:00:00,2025-08-13,16,Attiguppe,325,20.3,95,0.2,15.8,1010.2,8,7.0,Wednesday,0,0,0,1,0,0,316.0,291.0,341.0,301.0,,309.0,318.25,511.14285714285717,404.16,2,8,-0.8660254037844385,-0.5000000000000004
2025-08-13 17:00:00,2025-08-13,17,Attiguppe,309,20.1,95,0.0,16.2,1010.5,8,3.0,Wednesday,0,0,0,1,0,0,325.0,316.0,291.0,297.0,,330.0,310.25,361.85714285714283,404.48,2,8,-0.9659258262890683,-0.25881904510252063
2025-08-13 18:00:00,2025-08-13,18,Attiguppe,330,20.2,96,0.0,7.6,1010.3,6,3.0,Wednesday,0,0,0,1,0,0,309.0,325.0,316.0,317.0,,347.0,320.0,332.14285714285717,405.8,2,8,-1.0,-1.8369701987210297e-16
2025-08-13 19:00:00,2025-08-13,19,Attiguppe,347,19.3,95,0.0,16.2,1010.3,8,3.0,Wednesday,0,0,0,1,0,0,330.0,309.0,325.0,312.0,,282.0,327.75,322.7142857142857,407.0,2,8,-0.9659258262890684,0.2588190451025203
2025-08-13 20:00:00,2025-08-13,20,Attiguppe,282,19.1,95,0.2,16.6,1009.8,8,7.0,Wednesday,0,0,0,1,0,0,347.0,330.0,309.0,228.0,,148.0,317.0,314.2857142857143,405.8,2,8,-0.8660254037844386,0.5000000000000001
2025-08-13 21:00:00,2025-08-13,21,Attiguppe,148,20.0,96,0.4,7.6,1009.0,7,8.0,Wednesday,0,0,0,1,0,0,282.0,347.0,330.0,143.0,,102.0,276.75,293.85714285714283,402.6,2,8,-0.7071067811865477,0.7071067811865474
2025-08-13 22:00:00,2025-08-13,22,Attiguppe,102,19.1,96,0.5,18.0,1008.3,8,8.0,Wednesday,0,0,0,1,0,0,148.0,282.0,347.0,75.0,,7.0,219.75,263.2857142857143,400.96,2,8,-0.5000000000000004,0.8660254037844384
2025-08-13 23:00:00,2025-08-13,23,Attiguppe,7,19.0,96,0.0,18.0,1008.9,8,3.0,Wednesday,0,0,0,1,0,0,102.0,148.0,282.0,20.0,,0.0,134.75,217.85714285714286,398.24,2,8,-0.25881904510252157,0.9659258262890681
2025-08-14 00:00:00,2025-08-14,0,Attiguppe,0,19.8,96,0.0,7.6,1009.3,7,3.0,Thursday,0,0,0,1,1,0,7.0,102.0,148.0,0.0,,0.0,64.25,173.71428571428572,397.44,3,8,0.0,1.0
2025-08-14 01:00:00,2025-08-14,1,Attiguppe,0,18.9,97,0.0,19.4,1009.2,8,3.0,Thursday,0,0,0,1,1,0,0.0,7.0,102.0,0.0,,0.0,27.25,126.57142857142857,397.44,3,8,0.25881904510252074,0.9659258262890683
2025-08-14 02:00:00,2025-08-14,2,Attiguppe,0,19.3,96,0.0,22.0,1009.9,8,3.0,Thursday,0,0,0,1,1,0,0.0,0.0,7.0,0.0,,0.0,1.75,77.0,397.44,3,8,0.49999999999999994,0.8660254037844387
2025-08-14 03:00:00,2025-08-14,3,Attiguppe,0,20.6,93,0.1,5.4,1010.1,7,7.0,Thursday,0,0,0,1,1,0,0.0,0.0,0.0,0.0,,4.0,0.0,36.714285714285715,397.44,3,8,0.7071067811865476,0.7071067811865476
2025-08-14 04:00:00,2025-08-14,4,Attiguppe,4,22.0,81,0.0,24.1,1010.4,8,3.0,Thursday,0,0,0,1,1,0,0.0,0.0,0.0,3.0,,76.0,1.0,16.142857142857142,397.6,3,8,0.8660254037844386,0.5000000000000001
2025-08-14 05:00:00,2025-08-14,5,Attiguppe,76,23.3,74,0.0,23.4,1010.1,8,3.0,Thursday,0,0,0,1,1,0,4.0,0.0,0.0,70.0,,188.0,20.0,12.428571428571429,400.52,3,8,0.9659258262890683,0.25881904510252074
2025-08-14 06:00:00,2025-08-14,6,Attiguppe,188,23.8,82,0.0,5.4,1009.9,7,3.0,Thursday,0,0,0,1,1,0,76.0,4.0,0.0,227.0,,615.0,67.0,38.285714285714285,405.24,3,8,1.0,6.123233995736766e-17
2025-08-14 07:00:00,2025-08-14,7,Attiguppe,615,23.3,79,2.3,23.4,1009.4,8,9.0,Thursday,0,0,0,1,1,0,188.0,76.0,4.0,650.0,,1549.0,220.75,126.14285714285714,420.76,3,8,0.9659258262890683,-0.25881904510252063
2025-08-14 08:00:00,2025-08-14,8,Attiguppe,1549,24.0,75,0.1,22.0,1008.0,8,7.0,Thursday,0,0,0,1,1,0,615.0,188.0,76.0,1696.0,,1897.0,607.0,347.42857142857144,456.72,3,8,0.8660254037844387,-0.4999999999999998
2025-08-14 09:00:00,2025-08-14,9,Attiguppe,1897,24.6,76,0.2,3.6,1006.7,7,7.0,Thursday,0,0,0,1,1,0,1549.0,615.0,188.0,2187.0,,1196.0,1062.25,618.4285714285714,464.76,3,8,0.7071067811865476,-0.7071067811865475
2025-08-14 10:00:00,2025-08-14,10,Attiguppe,1196,22.9,81,0.9,25.9,1006.7,8,8.0,Thursday,0,0,0,1,1,0,1897.0,1549.0,615.0,1354.0,,543.0,1314.25,789.2857142857143,425.12,3,8,0.49999999999999994,-0.8660254037844387
2025-08-14 11:00:00,2025-08-14,11,Attiguppe,543,22.4,80,0.8,21.2,1006.6,8,8.0,Thursday,0,0,0,1,1,0,1196.0,1897.0,1549.0,538.0,,402.0,1296.25,866.2857142857143,392.68,3,8,0.258819045102521,-0.9659258262890682
2025-08-14 12:00:00,2025-08-14,12,Attiguppe,402,23.4,90,0.2,5.4,1007.0,7,7.0,Thursday,0,0,0,1,1,0,543.0,1196.0,1897.0,413.0,,378.0,1009.5,912.8571428571429,387.24,3,8,1.2246467991473532e-16,-1.0
2025-08-14 13:00:00,2025-08-14,13,Attiguppe,378,22.3,81,0.0,16.6,1007.2,8,3.0,Thursday,0,0,0,1,1,0,402.0,543.0,1196.0,341.0,,322.0,629.75,940.0,385.84,3,8,-0.2588190451025208,-0.9659258262890683
2025-08-14 14:00:00,2025-08-14,14,Attiguppe,322,21.6,82,0.0,18.4,1007.9,8,3.0,Thursday,0,0,0,1,1,0,378.0,402.0,543.0,291.0,,370.0,411.25,898.1428571428571,385.08,3,8,-0.4999999999999997,-0.8660254037844388
2025-08-14 15:00:00,2025-08-14,15,Attiguppe,370,22.0,90,0.0,5.4,1008.7,4,3.0,Thursday,0,0,0,1,1,0,322.0,378.0,402.0,316.0,,364.0,368.0,729.7142857142857,388.24,3,8,-0.7071067811865471,-0.7071067811865479
2025-08-14 16:00:00,2025-08-14,16,Attiguppe,364,20.7,86,0.0,18.4,1009.6,8,3.0,Thursday,0,0,0,1,1,0,370.0,322.0,378.0,325.0,,375.0,358.5,510.7142857142857,390.16,3,8,-0.8660254037844385,-0.5000000000000004
2025-08-14 17:00:00,2025-08-14,17,Attiguppe,375,20.3,89,0.0,18.7,1010.2,8,3.0,Thursday,0,0,0,1,1,0,364.0,370.0,322.0,309.0,,400.0,357.75,393.42857142857144,392.16,3,8,-0.9659258262890683,-0.25881904510252063
2025-08-14 18:00:00,2025-08-14,18,Attiguppe,400,20.8,95,0.0,5.4,1010.4,4,3.0,Thursday,0,0,0,1,1,0,375.0,364.0,370.0,330.0,,441.0,377.25,373.0,395.8,3,8,-1.0,-1.8369701987210297e-16
2025-08-14 19:00:00,2025-08-14,19,Attiguppe,441,19.2,95,0.0,17.6,1010.0,8,3.0,Thursday,0,0,0,1,1,0,400.0,375.0,364.0,347.0,,359.0,395.0,378.57142857142856,400.24,3,8,-0.9659258262890684,0.2588190451025203
2025-08-14 20:00:00,2025-08-14,20,Attiguppe,359,19.0,96,0.0,17.6,1009.2,8,3.0,Thursday,0,0,0,1,1,0,441.0,400.0,375.0,282.0,,280.0,393.75,375.85714285714283,400.72,3,8,-0.8660254037844386,0.5000000000000001
2025-08-14 21:00:00,2025-08-14,21,Attiguppe,280,19.6,96,0.0,3.6,1008.8,5,3.0,Thursday,0,0,0,1,1,0,359.0,441.0,400.0,148.0,,173.0,370.0,369.85714285714283,400.64,3,8,-0.7071067811865477,0.7071067811865474
2025-08-14 22:00:00,2025-08-14,22,Attiguppe,173,19.2,96,0.0,18.0,1008.4,8,3.0,Thursday,0,0,0,1,1,0,280.0,359.0,441.0,102.0,,18.0,313.25,341.7142857142857,401.64,3,8,-0.5000000000000004,0.8660254037844384
2025-08-14 23:00:00,2025-08-14,23,Attiguppe,18,19.2,94,0.0,19.1,1008.2,8,3.0,Thursday,0,0,0,1,1,0,173.0,280.0,359.0,7.0,,0.0,207.5,292.2857142857143,398.28,3,8,-0.25881904510252157,0.9659258262890681
2025-08-15 00:00:00,2025-08-15,0,Attiguppe,0,19.6,96,0.0,7.6,1008.4,5,3.0,Friday,0,1,0,0,0,0,18.0,173.0,280.0,0.0,,0.0,117.75,238.71428571428572,398.0,4,8,0.0,1.0
2025-08-15 01:00:00,2025-08-15,1,Attiguppe,0,19.3,93,0.0,17.3,1008.6,8,3.0,Friday,0,1,0,0,0,0,0.0,18.0,173.0,0.0,,0.0,47.75,181.57142857142858,398.0,4,8,0.25881904510252074,0.9659258262890683
2025-08-15 02:00:00,2025-08-15,2,Attiguppe,0,20.0,91,0.0,18.0,1009.6,8,3.0,Friday,0,1,0,0,0,0,0.0,0.0,18.0,0.0,,0.0,4.5,118.57142857142857,398.0,4,8,0.49999999999999994,0.8660254037844387
2025-08-15 03:00:00,2025-08-15,3,Attiguppe,0,21.0,95,0.0,3.6,1010.1,7,3.0,Friday,0,1,0,0,0,0,0.0,0.0,0.0,0.0,,4.0,0.0,67.28571428571429,398.0,4,8,0.7071067811865476,0.7071067811865476
2025-08-15 04:00:00,2025-08-15,4,Attiguppe,4,22.5,77,0.0,24.5,1010.4,8,3.0,Friday,0,1,0,0,0,0,0.0,0.0,0.0,4.0,,66.0,1.0,27.857142857142858,398.16,4,8,0.8660254037844386,0.5000000000000001
2025-08-15 05:00:00,2025-08-15,5,Attiguppe,66,23.0,75,0.0,25.9,1010.2,8,3.0,Friday,0,1,0,0,0,0,4.0,0.0,0.0,76.0,,185.0,17.5,12.571428571428571,400.64,4,8,0.9659258262890683,0.25881904510252074
2025-08-15 06:00:00,2025-08-15,6,Attiguppe,185,24.0,79,0.0,7.6,1009.4,7,3.0,Friday,0,1,0,0,0,0,66.0,4.0,0.0,188.0,,327.0,63.75,36.42857142857143,405.0,4,8,1.0,6.123233995736766e-17
2025-08-15 07:00:00,2025-08-15,7,Attiguppe,327,25.3,66,0.1,23.8,1008.4,8,7.0,Friday,0,1,0,0,0,0,185.0,66.0,4.0,615.0,,368.0,145.5,83.14285714285714,410.56,4,8,0.9659258262890683,-0.25881904510252063
2025-08-15 08:00:00,2025-08-15,8,Attiguppe,368,26.1,65,0.0,21.6,1006.9,8,3.0,Friday,0,1,0,0,0,0,327.0,185.0,66.0,1549.0,,284.0,236.5,135.71428571428572,400.68,4,8,0.8660254037844387,-0.4999999999999998
2025-08-15 09:00:00,2025-08-15,9,Attiguppe,284,26.4,73,0.0,7.6,1005.5,7,3.0,Friday,0,1,0,0,0,0,368.0,327.0,185.0,1897.0,,439.0,291.0,176.28571428571428,350.08,4,8,0.7071067811865476,-0.7071067811865475
2025-08-15 10:00:00,2025-08-15,10,Attiguppe,439,23.6,76,1.3,22.7,1005.3,7,9.0,Friday,0,1,0,0,0,0,284.0,368.0,327.0,1196.0,,595.0,354.5,239.0,291.76,4,8,0.49999999999999994,-0.8660254037844387
2025-08-15 11:00:00,2025-08-15,11,Attiguppe,595,23.5,82,0.8,18.4,1005.1,6,8.0,Friday,0,1,0,0,0,0,439.0,284.0,368.0,543.0,,513.0,421.5,323.42857142857144,267.72,4,8,0.258819045102521,-0.9659258262890682
2025-08-15 12:00:00,2025-08-15,12,Attiguppe,513,23.6,83,2.1,11.2,1006.0,6,18.0,Friday,0,1,0,0,0,0,595.0,439.0,284.0,402.0,,443.0,457.75,387.2857142857143,266.52,4,8,1.2246467991473532e-16,-1.0
2025-08-15 13:00:00,2025-08-15,13,Attiguppe,443,21.8,86,0.2,19.1,1006.4,6,7.0,Friday,0,1,0,0,0,0,513.0,595.0,439.0,378.0,,424.0,497.5,424.14285714285717,268.16,4,8,-0.2588190451025208,-0.9659258262890683
2025-08-15 14:00:00,2025-08-15,14,Attiguppe,424,21.7,83,0.0,18.0,1007.5,6,3.0,Friday,0,1,0,0,0,0,443.0,513.0,595.0,322.0,,383.0,493.75,438.0,270.0,4,8,-0.4999999999999997,-0.8660254037844388
2025-08-15 15:00:00,2025-08-15,15,Attiguppe,383,21.4,91,1.2,5.4,1008.8,6,18.0,Friday,0,1,0,0,0,0,424.0,443.0,513.0,370.0,,340.0,440.75,440.14285714285717,272.44,4,8,-0.7071067811865471,-0.7071067811865479
2025-08-15 16:00:00,2025-08-15,16,Attiguppe,340,20.6,89,1.5,19.4,1009.7,8,9.0,Friday,0,1,0,0,0,0,383.0,424.0,443.0,364.0,,352.0,397.5,448.14285714285717,271.24,4,8,-0.8660254037844385,-0.5000000000000004
2025-08-15 17:00:00,2025-08-15,17,Attiguppe,352,20.3,90,0.2,21.2,1009.8,8,7.0,Friday,0,1,0,0,0,0,340.0,383.0,424.0,375.0,,350.0,374.75,435.7142857142857,270.76,4,8,-0.9659258262890683,-0.25881904510252063
2025-08-15 18:00:00,2025-08-15,18,Attiguppe,350,21.0,93,0.2,5.4,1009.3,6,7.0,Friday,0,1,0,0,0,0,352.0,340.0,383.0,400.0,,384.0,356.25,400.7142857142857,269.76,4,8,-1.0,-1.8369701987210297e-16
2025-08-15 19:00:00,2025-08-15,19,Attiguppe,384,19.8,92,0.0,20.5,1008.7,8,3.0,Friday,0,1,0,0,0,0,350.0,352.0,340.0,441.0,,207.0,356.5,382.2857142857143,269.12,4,8,-0.9659258262890684,0.2588190451025203
2025-08-15 20:00:00,2025-08-15,20,Attiguppe,207,19.7,91,0.0,22.0,1007.7,8,3.0,Friday,0,1,0,0,0,0,384.0,350.0,352.0,359.0,,161.0,323.25,348.57142857142856,259.76,4,8,-0.8660254037844386,0.5000000000000001
2025-08-15 21:00:00,2025-08-15,21,Attiguppe,161,21.0,90,0.0,5.4,1007.3,7,3.0,Friday,0,1,0,0,0,0,207.0,384.0,350.0,280.0,,103.0,275.5,311.0,251.84,4,8,-0.7071067811865477,0.7071067811865474
2025-08-15 22:00:00,2025-08-15,22,Attiguppe,103,19.1,93,0.0,22.0,1006.7,8,3.0,Friday,0,1,0,0,0,0,161.0,207.0,384.0,173.0,,11.0,213.75,271.0,244.76,4,8,-0.5000000000000004,0.8660254037844384
2025-08-15 23:00:00,2025-08-15,23,Attiguppe,11,19.0,93,0.0,22.3,1006.9,8,3.0,Friday,0,1,0,0,0,0,103.0,161.0,207.0,18.0,,0.0,120.5,224.0,238.28,4,8,-0.25881904510252157,0.9659258262890681
2025-08-16 00:00:00,2025-08-16,0,Attiguppe,0,20.4,93,0.0,7.6,1006.8,7,3.0,Saturday,1,0,0,0,0,1,11.0,103.0,161.0,0.0,,0.0,68.75,173.71428571428572,237.56,5,8,0.0,1.0
2025-08-16 01:00:00,2025-08-16,1,Attiguppe,0,20.0,92,0.0,21.2,1007.3,8,3.0,Saturday,1,0,0,0,0,1,0.0,11.0,103.0,0.0,,0.0,28.5,123.71428571428571,237.56,5,8,0.25881904510252074,0.9659258262890683
2025-08-16 02:00:00,2025-08-16,2,Attiguppe,0,20.4,91,0.0,19.1,1008.1,8,3.0,Saturday,1,0,0,0,0,1,0.0,0.0,11.0,0.0,,0.0,2.75,68.85714285714286,237.56,5,8,0.49999999999999994,0.8660254037844387
2025-08-16 03:00:00,2025-08-16,3,Attiguppe,0,21.0,95,0.0,9.4,1008.3,7,3.0,Saturday,1,0,0,0,0,1,0.0,0.0,0.0,0.0,,6.0,0.0,39.285714285714285,237.56,5,8,0.7071067811865476,0.7071067811865476
