datetime,Date,station,target_next_hour,Hour,day_of_week_num,month_num,hour_sin,hour_cos,is_weekend,is_public_holiday,is_major_city_event,is_working_day_proxy,is_day_before_public_holiday,is_day_after_public_holiday
2025-09-02 18:00:00,2025-09-02,Hosa Road,165.0,18,1,9,-1.0,-1.8369701987210297e-16,0,0,1,1,0,0
2025-09-02 19:00:00,2025-09-02,Hosa Road,100.0,19,1,9,-0.9659258262890684,0.2588190451025203,0,0,1,1,0,0
2025-09-02 20:00:00,2025-09-02,Hosa Road,72.0,20,1,9,-0.8660254037844386,0.5000000000000001,0,0,1,1,0,0
2025-09-02 21:00:00,2025-09-02,Hosa Road,25.0,21,1,9,-0.7071067811865477,0.7071067811865474,0,0,1,1,0,0
2025-09-02 22:00:00,2025-09-02,Hosa Road,0.0,22,1,9,-0.5000000000000004,0.8660254037844384,0,0,1,1,0,0
2025-09-02 23:00:00,2025-09-02,Hosa Road,2.0,23,1,9,-0.25881904510252157,0.9659258262890681,0,0,1,1,0,0
2025-09-03 00:00:00,2025-09-03,Hosa Road,0.0,0,2,9,0.0,1.0,0,0,1,1,0,0
2025-09-03 01:00:00,2025-09-03,Hosa Road,0.0,1,2,9,0.25881904510252074,0.9659258262890683,0,0,1,1,0,0
2025-09-03 02:00:00,2025-09-03,Hosa Road,0.0,2,2,9,0.49999999999999994,0.8660254037844387,0,0,1,1,0,0
2025-09-03 03:00:00,2025-09-03,Hosa Road,0.0,3,2,9,0.7071067811865476,0.7071067811865476,0,0,1,1,0,0
2025-09-03 04:00:00,2025-09-03,Hosa Road,0.0,4,2,9,0.8660254037844386,0.5000000000000001,0,0,1,1,0,0
2025-09-03 05:00:00,2025-09-03,Hosa Road,53.0,5,2,9,0.9659258262890683,0.25881904510252074,0,0,1,1,0,0
2025-09-03 06:00:00,2025-09-03,Hosa Road,186.0,6,2,9,1.0,6.123233995736766e-17,0,0,1,1,0,0
2025-09-03 07:00:00,2025-09-03,Hosa Road,436.0,7,2,9,0.9659258262890683,-0.25881904510252063,0,0,1,1,0,0
2025-09-03 08:00:00,2025-09-03,Hosa Road,426.0,8,2,9,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,0
2025-09-03 09:00:00,2025-09-03,Hosa Road,246.0,9,2,9,0.7071067811865476,-0.7071067811865475,0,0,1,1,0,0
2025-09-03 10:00:00,2025-09-03,Hosa Road,204.0,10,2,9,0.49999999999999994,-0.8660254037844387,0,0,1,1,0,0
2025-09-03 11:00:00,2025-09-03,Hosa Road,147.0,11,2,9,0.258819045102521,-0.9659258262890682,0,0,1,1,0,0
2025-09-03 12:00:00,2025-09-03,Hosa Road,140.0,12,2,9,1.2246467991473532e-16,-1.0,0,0,1,1,0,0
2025-09-03 13:00:00,2025-09-03,Hosa Road,134.0,13,2,9,-0.2588190451025208,-0.9659258262890683,0,0,1,1,0,0
2025-09-03 14:00:00,2025-09-03,Hosa Road,144.0,14,2,9,-0.4999999999999997,-0.8660254037844388,0,0,1,1,0,0
2025-09-03 15:00:00,2025-09-03,Hosa Road,150.0,15,2,9,-0.7071067811865471,-0.7071067811865479,0,0,1,1,0,0
2025-09-03 16:00:00,2025-09-03,Hosa Road,182.0,16,2,9,-0.8660254037844385,-0.5000000000000004,0,0,1,1,0,0
2025-09-03 17:00:00,2025-09-03,Hosa Road,288.0,17,2,9,-0.9659258262890683,-0.25881904510252063,0,0,1,1,0,0
2025-09-03 18:00:00,2025-09-03,Hosa Road,224.0,18,2,9,-1.0,-1.8369701987210297e-16,0,0,1,1,0,0
2025-09-03 19:00:00,2025-09-03,Hosa Road,138.0,19,2,9,-0.9659258262890684,0.2588190451025203,0,0,1,1,0,0
2025-09-03 20:00:00,2025-09-03,Hosa Road,91.0,20,2,9,-0.8660254037844386,0.5000000000000001,0,0,1,1,0,0
2025-09-03 21:00:00,2025-09-03,Hosa Road,45.0,21,2,9,-0.7071067811865477,0.7071067811865474,0,0,1,1,0,0
2025-09-03 22:00:00,2025-09-03,Hosa Road,0.0,22,2,9,-0.5000000000000004,0.8660254037844384,0,0,1,1,0,0
2025-09-03 23:00:00,2025-09-03,Hosa Road,0.0,23,2,9,-0.25881904510252157,0.9659258262890681,0,0,1,1,0,0
2025-09-04 00:00:00,2025-09-04,Hosa Road,0.0,0,3,9,0.0,1.0,0,0,1,1,1,0
2025-09-04 01:00:00,2025-09-04,Hosa Road,0.0,1,3,9,0.25881904510252074,0.9659258262890683,0,0,1,1,1,0
2025-09-04 02:00:00,2025-09-04,Hosa Road,0.0,2,3,9,0.49999999999999994,0.8660254037844387,0,0,1,1,1,0
2025-09-04 03:00:00,2025-09-04,Hosa Road,0.0,3,3,9,0.7071067811865476,0.7071067811865476,0,0,1,1,1,0
2025-09-04 04:00:00,2025-09-04,Hosa Road,0.0,4,3,9,0.8660254037844386,0.5000000000000001,0,0,1,1,1,0
2025-09-04 05:00:00,2025-09-04,Hosa Road,47.0,5,3,9,0.9659258262890683,0.25881904510252074,0,0,1,1,1,0
2025-09-04 06:00:00,2025-09-04,Hosa Road,248.0,6,3,9,1.0,6.123233995736766e-17,0,0,1,1,1,0
2025-09-04 07:00:00,2025-09-04,Hosa Road,392.0,7,3,9,0.9659258262890683,-0.25881904510252063,0,0,1,1,1,0
2025-09-04 08:00:00,2025-09-04,Hosa Road,407.0,8,3,9,0.8660254037844387,-0.4999999999999998,0,0,1,1,1,0
2025-09-04 09:00:00,2025-09-04,Hosa Road,242.0,9,3,9,0.7071067811865476,-0.7071067811865475,0,0,1,1,1,0
2025-09-04 10:00:00,2025-09-04,Hosa Road,226.0,10,3,9,0.49999999999999994,-0.8660254037844387,0,0,1,1,1,0
2025-09-04 11:00:00,2025-09-04,Hosa Road,167.0,11,3,9,0.258819045102521,-0.9659258262890682,0,0,1,1,1,0
2025-09-04 12:00:00,2025-09-04,Hosa Road,147.0,12,3,9,1.2246467991473532e-16,-1.0,0,0,1,1,1,0
2025-09-04 13:00:00,2025-09-04,Hosa Road,150.0,13,3,9,-0.2588190451025208,-0.9659258262890683,0,0,1,1,1,0
2025-09-04 14:00:00,2025-09-04,Hosa Road,115.0,14,3,9,-0.4999999999999997,-0.8660254037844388,0,0,1,1,1,0
2025-09-04 15:00:00,2025-09-04,Hosa Road,174.0,15,3,9,-0.7071067811865471,-0.7071067811865479,0,0,1,1,1,0
2025-09-04 16:00:00,2025-09-04,Hosa Road,209.0,16,3,9,-0.8660254037844385,-0.5000000000000004,0,0,1,1,1,0
2025-09-04 17:00:00,2025-09-04,Hosa Road,267.0,17,3,9,-0.9659258262890683,-0.25881904510252063,0,0,1,1,1,0
2025-09-04 18:00:00,2025-09-04,Hosa Road,238.0,18,3,9,-1.0,-1.8369701987210297e-16,0,0,1,1,1,0
2025-09-04 19:00:00,2025-09-04,Hosa Road,162.0,19,3,9,-0.9659258262890684,0.2588190451025203,0,0,1,1,1,0
2025-09-04 20:00:00,2025-09-04,Hosa Road,101.0,20,3,9,-0.8660254037844386,0.5000000000000001,0,0,1,1,1,0
2025-09-04 21:00:00,2025-09-04,Hosa Road,48.0,21,3,9,-0.7071067811865477,0.7071067811865474,0,0,1,1,1,0
2025-09-04 22:00:00,2025-09-04,Hosa Road,4.0,22,3,9,-0.5000000000000004,0.8660254037844384,0,0,1,1,1,0
2025-09-04 23:00:00,2025-09-04,Hosa Road,0.0,23,3,9,-0.25881904510252157,0.9659258262890681,0,0,1,1,1,0
2025-09-05 00:00:00,2025-09-05,Hosa Road,0.0,0,4,9,0.0,1.0,0,1,1,0,0,0
2025-09-05 01:00:00,2025-09-05,Hosa Road,0.0,1,4,9,0.25881904510252074,0.9659258262890683,0,1,1,0,0,0
2025-09-05 02:00:00,2025-09-05,Hosa Road,0.0,2,4,9,0.49999999999999994,0.8660254037844387,0,1,1,0,0,0
2025-09-05 03:00:00,2025-09-05,Hosa Road,0.0,3,4,9,0.7071067811865476,0.7071067811865476,0,1,1,0,0,0
2025-09-05 04:00:00,2025-09-05,Hosa Road,0.0,4,4,9,0.8660254037844386,0.5000000000000001,0,1,1,0,0,0
2025-09-05 05:00:00,2025-09-05,Hosa Road,45.0,5,4,9,0.9659258262890683,0.25881904510252074,0,1,1,0,0,0
2025-09-05 06:00:00,2025-09-05,Hosa Road,143.0,6,4,9,1.0,6.123233995736766e-17,0,1,1,0,0,0
2025-09-05 07:00:00,2025-09-05,Hosa Road,292.0,7,4,9,0.9659258262890683,-0.25881904510252063,0,1,1,0,0,0
2025-09-05 08:00:00,2025-09-05,Hosa Road,315.0,8,4,9,0.8660254037844387,-0.4999999999999998,0,1,1,0,0,0
2025-09-05 09:00:00,2025-09-05,Hosa Road,257.0,9,4,9,0.7071067811865476,-0.7071067811865475,0,1,1,0,0,0
2025-09-05 10:00:00,2025-09-05,Hosa Road,231.0,10,4,9,0.49999999999999994,-0.8660254037844387,0,1,1,0,0,0
2025-09-05 11:00:00,2025-09-05,Hosa Road,214.0,11,4,9,0.258819045102521,-0.9659258262890682,0,1,1,0,0,0
2025-09-05 12:00:00,2025-09-05,Hosa Road,162.0,12,4,9,1.2246467991473532e-16,-1.0,0,1,1,0,0,0
2025-09-05 13:00:00,2025-09-05,Hosa Road,154.0,13,4,9,-0.2588190451025208,-0.9659258262890683,0,1,1,0,0,0
2025-09-05 14:00:00,2025-09-05,Hosa Road,150.0,14,4,9,-0.4999999999999997,-0.8660254037844388,0,1,1,0,0,0
2025-09-05 15:00:00,2025-09-05,Hosa Road,192.0,15,4,9,-0.7071067811865471,-0.7071067811865479,0,1,1,0,0,0
2025-09-05 16:00:00,2025-09-05,Hosa Road,216.0,16,4,9,-0.8660254037844385,-0.5000000000000004,0,1,1,0,0,0
2025-09-05 17:00:00,2025-09-05,Hosa Road,291.0,17,4,9,-0.9659258262890683,-0.25881904510252063,0,1,1,0,0,0
2025-09-05 18:00:00,2025-09-05,Hosa Road,202.0,18,4,9,-1.0,-1.8369701987210297e-16,0,1,1,0,0,0
2025-09-05 19:00:00,2025-09-05,Hosa Road,100.0,19,4,9,-0.9659258262890684,0.2588190451025203,0,1,1,0,0,0
2025-09-05 20:00:00,2025-09-05,Hosa Road,92.0,20,4,9,-0.8660254037844386,0.5000000000000001,0,1,1,0,0,0
2025-09-05 21:00:00,2025-09-05,Hosa Road,39.0,21,4,9,-0.7071067811865477,0.7071067811865474,0,1,1,0,0,0
2025-09-05 22:00:00,2025-09-05,Hosa Road,6.0,22,4,9,-0.5000000000000004,0.8660254037844384,0,1,1,0,0,0
2025-09-05 23:00:00,2025-09-05,Hosa Road,0.0,23,4,9,-0.25881904510252157,0.9659258262890681,0,1,1,0,0,0
2025-09-06 00:00:00,2025-09-06,Hosa Road,0.0,0,5,9,0.0,1.0,1,0,1,0,0,1
2025-09-06 01:00:00,2025-09-06,Hosa Road,0.0,1,5,9,0.25881904510252074,0.9659258262890683,1,0,1,0,0,1
2025-09-06 02:00:00,2025-09-06,Hosa Road,0.0,2,5,9,0.49999999999999994,0.8660254037844387,1,0,1,0,0,1
2025-09-06 03:00:00,2025-09-06,Hosa Road,0.0,3,5,9,0.7071067811865476,0.7071067811865476,1,0,1,0,0,1
2025-09-06 04:00:00,2025-09-06,Hosa Road,0.0,4,5,9,0.8660254037844386,0.5000000000000001,1,0,1,0,0,1
2025-09-06 05:00:00,2025-09-06,Hosa Road,50.0,5,5,9,0.9659258262890683,0.25881904510252074,1,0,1,0,0,1
2025-09-06 06:00:00,2025-09-06,Hosa Road,124.0,6,5,9,1.0,6.123233995736766e-17,1,0,1,0,0,1
